// Metadata
{"description": "Metadata for disputed Shakespeare works.", "authors": [["unknown", 0]], "works": [{"id": 0, "author": 0, "title": "Vortigern and Rowena", "filename": "processed/disputed/vortigern.txt"}, {"id": 1, "author": 0, "title": "Thomas Lord Cromwell", "filename": "processed/disputed/cromwell.txt"}, {"id": 2, "author": 0, "title": "The Birth of Merlin", "filename": "processed/disputed/cromwell.txt"}, {"id": 3, "author": 0, "title": "Pericles (Act I)", "filename": "processed/disputed/pericles_i.txt"}, {"id": 4, "author": 0, "title": "Pericles (Act II)", "filename": "processed/disputed/pericles_ii.txt"}, {"id": 5, "author": 0, "title": "Pericles (Act III)", "filename": "processed/disputed/pericles_iii.txt"}, {"id": 6, "author": 0, "title": "Pericles (Act IV)", "filename": "processed/disputed/pericles_iv.txt"}, {"id": 7, "author": 0, "title": "Pericles (Act V)", "filename": "processed/disputed/pericles_v.txt"}]}

// (sentence, author_id, work_id)
("by public war or private treason will take away your life therefore my lord go travel for a while till that his rage and anger be forgot or till the destinies do cut his thread of life your rule direct to any if to me day serves not light more faithful than i'll be i do not doubt thy faith but should he wrong my liberties in my absence we'll mingle our bloods together in", 0, 3)
("she's ta'en a prisoner then all is lost indeed —thou sweetest death bury but in this bosom thy fell dart and i will bless thee for the gentle deed shall i go forth my lord and man the walls do as thou wilt — good friend i'd speak with thee what sir are your commands thou art an old and ever faithful servant my means have not kept pace with my desires i know thee", 0, 0)
("full fed fryers they neither plow nor sow and yet they reap the fat of all the land and suck the poor look what was theirs is in king henrie's hands his wealth before lay in the abbey lands indeed these things you have alledg'd my lord when god doth know the infant yet unborn will curse the time the abbies were pul'd down i pray now where is hospitality where now may poor distressed", 0, 2)
("we do set down now my friends you know i sav'd your lives when by the law you had deserved death and then you promised me upon your oathes to venture both your lives to do me good both wit we swore no more then that we will per form i take your words and that which you must do is service for your god and for your king to root a rebell from this", 0, 1)
("smile him in the face will be the formost to doe him disgrace what will you go along unto the court i care not if i doe and hear the newes how men will judge what shall become of him some men will speak hardly some will speak in pity go you to the court i'le go into the city there i am sure to hear more newes then you why then soon will we", 0, 1)
("a married life her reason to herself is only known which yet from her by no means can i get may we not get access to her my lord 'faith by no means she has so strictly tied her to her chamber that 'tis impossible one twelve moons more she'll wear diana's livery this by the eye of cynthia hath she vow'd and on her virgin honour will not break it loath to bid farewell", 0, 4)
("have my body first bored like a sive and die as hector 'gainst the mermydons e're france shall boast bedford's their prisoner treacherous france that 'gainst the law of armes hath here betraid thy enemy to death but be assured my bloud shall be revenged upon the best lives that remains in france stand back or else thou run'st upon thy death pardon my lord i come to tell your honour that they have hired", 0, 1)
("monument is almost finish'd and her epitaphs in glittering golden characters express a general praise to her and care in us at whose expense 'tis done thou art like the harpy which to betray dost with thine angel's face seize with thine eagle's talons you are like one that superstitiously doth swear to the gods that winter kills the flies but yet i know you'll do as i advise thus time we waste and longest", 0, 6)
("is gone like motes and shadows see them move awhile your ears unto your eyes i'll reconcile see how belief may suffer by foul show this borrow'd passion stands for true old woe and pericles in sorrow all devour'd with sighs shot through and biggest tears o'ershower'd leaves tarsus and again embarks he swears never to wash his face nor cut his hairs he puts on sackcloth and to sea he bears a tempest which", 0, 6)
("i'le to his creditors buy all the debts he owes as seeming that i do it for good will i am sure to have them at an easie rate and when 'tis done in christendome he stayes not but i'le make his heart t'ake with sorrow and if that banister become my debter by heaven and earth i'le make his plague the greater now gentlemen imagine that young cromwell is in antwerp ledger for the", 0, 1)
("trees which fence the roots they grow by and defend them makes both my body pine and soul to languish and punish that before that he would punish joy and all comfort in your sacred breast and keep your mind till you return to us peaceful and comfortable peace peace and give experience tongue they do abuse the king that flatter him for flattery is the bellows blows up sin the thing which is flatter'd", 0, 3)
("blow at fire in hope to quench it for who digs hills because they do aspire throws down one mountain to cast up a higher o my distressed lord even such our griefs are here they're but felt and seen with mischief's eyes but like to groves being topp'd they higher rise o dionyza who wanteth food and will not say he wants it or can conceal his hunger till he famish our tongues and", 0, 3)
("will that he have his call up some gentlemen ho gentlemen my lord calls doth your lordship call gentlemen there's some of worth would come aboard i pray ye greet them fairly sir this is the man that can in aught you would resolve you hail reverend sir the gods preserve you and you sir to outlive the age i am and die as i would do you wish me well being on shore honouring", 0, 7)
("unto the brim as you do love fill to your mistress' lips we drink this health to you we thank your grace yet pause awhile yon knight doth sit too melancholy as if the entertainment in our court had not a show might countervail his worth note it not you thaisa what is it to me my father o attend my daughter princes in this should live like gods above who freely give to every", 0, 4)
("gone into my mother's bosom look who kneels here flesh of thy flesh thaisa thy burden at the sea and call'd marina for she was yielded there blest and mine own hail madam and my queen i know you not you have heard me say when i did fly from tyre i left behind an ancient substitute can you remember what i call'd the man i have named him oft 'twas helicanus then still confirmation", 0, 7)
('glory for me that you remember it then for my self vainly to report it well cromwell now is the time i shall commend thee to my soveraigne cheer up thy self for i will raise thy state a russel yet was never found ingrate exit hal o how uncertain is the wheel of state who lately greater then the cardinal for fear and love and now who lower lies gay honours are but fortunes', 0, 1)
("to see him tread only my friend i yet am unprovided of a pair of bases we'll sure provide thou shalt have my best gown to make thee a pair and i'll bring thee to the court myself then honour be but a goal to my will this day i'll rise or else add ill to ill are the knights ready to begin the triumph they are my liege and stay your coming to present", 0, 4)
('meet again exeunt now cromwell hast thou time to meditate and think upon thy state and of the time thy honours came unsought i and unlooked for they fall as sudden and unlooked for too what glory was in england that i had not who in this land commanded more then cromwell except the king who greater then my self but now i see what after ages shall the greater men more sudden is their', 0, 1)
("years the way to sow content after these dismal times fool comes forward methinks but now i heard some gentles say where's master fool i'troth he's run away right for look you when there be danger near he then most courage hath who most doth fear besides observe i came not here to fight let him that dares say nay for i am right i will not out and risk a knocking down for though", 0, 0)
("o'th' clock yon brilliant mass o'fire the golden sun hath just saluted with a blushing kiss that partner of his bed the vasty sea yea and your father wills that you do soon salute your beds for he hath order'd that supper be instantly brought into the hall good heav'n's so soon o my pascentius each moment lost is an eternity nay then ye are gone and ha left your poor fool behind methinks i", 0, 0)
("stirre from forth your town that shall return unlesse you send him back o this misfortune how it mads my heart the neopolitan hath beguiled us all hence with this fool what shall we doe with him the earl being gone a plague upon it all no i'le assure you i am no earl but a smith sir one hodge a smith at putney sir one that hath gulled you that hath bored you sir", 0, 2)
("and add its nothingness to the vast sea so on thy streaming cheek will i let fall one pitying tear one tender drop of sorrow oh gentle excellent most loving brother it is my aching heart which thus o'ercomes me wretch that i am what hath my mother done that lacking pity i could leave her thus how can her drooping heart bear this sad shock can her meek soul my father's rage encounter no", 0, 0)
("bestow your love and your affections upon a stranger who for aught i know may be nor can i think the contrary as great in blood as i myself therefore hear you mistress either frame your will to mine and you sir hear you either be ruled by me or i will make you man and wife nay come your hands and lips must seal it too and being join'd i'll thus your hopes destroy", 0, 4)
("down and court sweet music's aid she sang while from her eye ran down the silvery drop of sorrow from grief she stole away the crown sweet patience too did borrow pensive she sat while fortune frown'd and smiling woo'd sad melancholy keen anguish fain wou'd turn her heart and sour her gentle mind but charity still kept her part and meekness to her soul did bind she bow'd content heav'd forth one sigh sang", 0, 0)
('o master thomas we are spoiled we are gone content thee man this is but fortune fortune a plague of this fortune it makes me go wet shod the rogues would not leave me a shooe to my feet for my hose they scorned them with their heels but for my doublet and hat ocirc lord they embraced me and unlaced me and took away my cloathes and so dis graced me well hodge what', 0, 2)
("you sir my company is but mean stands with your liking i'le wait on you i am glad that all things doe accord so well come master bowser let us to dinner and mistresse banister be merry woman come after sorrow now let's cheer your spirit knaves have their due and you but what you merit exeunt omnes and without hats call ye this seeing of fashions marry would i had staid at putney still", 0, 1)
("away with him take hence the fool you came for i sir and i'le leave the greater fool with you farewell bononians come friend along with me my friend afore my lordship will follow thee well mantua since by thee the earl is lost within few dayes i hope to see thee crost ex om thus far you see how cromwell's fortune passed the earle of bedford being safe in mantua desires cromwell's company into", 0, 2)
("and wilt thou sit and watch me aye and i'll kneel and pray and sometimes weep lead then i'll in to rest come follow me the breach is made the southern gate is forc'd yet still doth he hold out and hath ta'en flight e'en to the tower and there he'll wait the siege aurelius your fair prisoner is no more how say'st thou rowena hath ta'en poison and is dead then hath a wicked", 0, 0)
("cast their gazes on marina's face whilst ours was blurted at and held a malkin not worth the time of day it pierced me through and though you call my course unnatural you not your child well loving yet i find it greets me as an enterprise of kindness perform'd to your sole daughter heavens forgive it and as for pericles what should he say we wept after her hearse and yet we mourn her", 0, 6)
("governor of this country and a man whom i am bound to if he govern the country you are bound to him indeed but how honourable he is in that i know not pray you without any more virginal fencing will you use him kindly he will line your apron with gold what he will do graciously i will thankfully receive ha' you done my lord she's not paced yet you must take some pains", 0, 6)
("his sodain fall pardon the errors is already past and live in hope the best doth come at last my hope upon your favour doth depend and look to have your liking ere the end norfolk and of suffolk sir thomas moor sir christopher hales and cromwell master cromwell since cardinal wolsey's death his majestie is given to understand there's certain billes and writings in your hand that much concerns the state of england my", 0, 1)
("feather'd briefness sails are fill'd and wishes fall out as they're will'd at ephesus the temple see our king and all his company that he can hither come so soon is by your fancy's thankful doom hail dian to perform thy just command i here confess myself the king of tyre who frighted from my country did wed at pentapolis the fair thaisa at sea in childbed died she but brought forth a maid child", 0, 7)
("leave for i must straight unto the governour farewell sir pray you remember what i said no cromwell no thy heart was ne're so base to live by falshood or by brokery but 't falls out well i little it repent hereafter time in travel shall be spent your son thomas quoth you i have been tho mast i had thought it had been no such matter to a gone by water for at putney", 0, 2)
("upon your heads and sprinckle holy water on your browes the deed is meritorious that you do and by it shall you purchase grace from heaven now sir we'll undertake it by our soules for cromwell never loved none of our sort i know he doth not and for both of you i will prefer you to some place of worth now get you in until i call for you for presently the dukes mean", 0, 2)
("love that young master nay i know not how 'tis but my legs wou'd needs go follow him yet master fool is this wisdom for they say the legs should ne'er carry away the brains yet let me see cannot i in my folly now form this saying and turn it to mine own conceit i ha hit it for it matters not what comes o' my brains for men say they are good for", 0, 0)
("home now god bless thee my good lord tom i'le fetch my cow presently sirrah go to yon stranger tell him i desire him stay to dinner i must speak with him my lord of norfolk see you this same bubble that same puffe but mark the end my lord mark the end i promise you i like not something he hath done but let that pass the king doth love him well good morrow", 0, 2)
('with speed my lords we not pursue it i fear the king and all the land will rue it another thomas pray god it be not cromwell my lord of bedford it is that traitor cromwell is cromwell false my heart will never think it my lord or winchester what likelihood or proof have you of this his treachery my lord too much call in the men within these men my lord upon their oathes', 0, 2)
("in reputation change thou art the damned doorkeeper to every coistrel that comes inquiring for his tib to the choleric fisting of every rogue thy ear is liable thy food is such as hath been belch'd on by infected lungs what would you have me do go to the wars would you where a man may serve seven years for the loss of a leg and have not money enough in the end to buy", 0, 6)
("is it time the king had note thereof the king let me go to him face to face no better triall i desire then that let him but say that cromwell's faith was fained then let my honour and my name be stained if ever my heart against the king was set o let my soule in judgement answer it then if my faith's confirmed with his reason 'gainst whom hath cromwell then committed treason", 0, 1)
("envy not the prince's lot thy page in life's great book is not foul charg'd and like to ours besmear'd with dying breaths o had i lives myself enough to answer the ravenous and greedy jaws of death that will on these my friends my soldiers such havoc make and wanton gluttony father of mercy great god spare this blood and if i must alone receive the crown bedeck'd with purple gore i here resign", 0, 0)
("of the people especially of the younger sort 'faith they listened to me as they would have hearkened to their father's testament there was a spaniard's mouth so watered that he went to bed to her very description we shall have him here to morrow with his best ruff on to night to night but mistress do you know the french knight that cowers i' the hams who monsieur veroles ay he he offered to", 0, 6)
("alone my lords my mind is troubled i know your honours muse wherefore i sent and in such haste what came you from the king we did and left none but lord cromwell with him o what a dangerous time is this we live in there's thomas wolsey he's already gone and thomas moor he followed after him another thomas yet there doth remain that is far worse then either of those twain and if", 0, 1)
('shewn by the brutal deed of these vile scotsmen then let not drowsy thought deter our purpose nor basely rot in us the plant of justice the clamorous people call aloud for sentence should we delay it will go hard with us first baron trusting to thee our noble good protector we do without delay pronounce as guilty the perpetrators of this crying deed we also do with general accord beseech you bear the office', 0, 0)
("this garment through the rough seams of the waters there are certain condolements certain vails i hope sir if you thrive you'll remember from whence you had it believe 't i will by your furtherance i am clothed in steel and spite of all the rapture of the sea this jewel holds his building on my arm unto thy value i will mount myself upon a courser whose delightful steps shall make the gazer joy", 0, 4)
("to work her to your manage come we will leave his honour and her together go thy ways now pretty one how long have you been at this trade what trade sir why i cannot name't but i shall offend i cannot be offended with my trade please you to name it how long have you been of this profession e'er since i can remember did you go to 't so young were you a", 0, 6)
('indeed is damned treachery my dear aurelius let not stupor choak the worthy feeling of a just revenge courage aurelius courage my dear brother speak on speak on and end thy sad discourse thy friends in britain long suspected this and to each port did send their trusty spies to learn what vessels there for rome were bound and haply that which did transport me here was to have brought your executioners oh would it', 0, 0)
("a monarch's will my firm resolve once know will shake that mind which in her gentlest moments nature fram'd this work atchiev'd each lord his aid shall lend and to my will the haughtiest crest shall bend oh heav'ns in thy great mercy thou hast led me to that dear object i so long have sought through ev'ry secret winding o'th' palace my flavia say what is't hath ruffled thus thy gentle bosom i fear", 0, 0)
('english merchants and banister to shun this bagots hate hearing that he hath got some of his debts is fled to antwerp with his wife and children which bagot hearing is gone after them and thither sends his bills of debt before to be revenged on wretched banister what doth fall out with patience sit and see a just requital of false trecherie exit fore him casting of account thus far my reckoning doth go', 0, 2)
('a kind of grace go on before for time drawes on a pace exeunt all but friskiball i wonder what this lord would have with me his man so strictly gave me charge to stay i never did offend him to my knowledge well good or bad i mean to bide it all worse then i am now never can befall come wife i take it be almost dinner time for mr newton and mr', 0, 1)
("my quick consent i therefore give it you and when the crown shall on my front be bound my faithful soul shall prize the sacred trust my arm be nerv'd to fight in its defence all hail great vortigern of britain king my lords vain compliment would suit but ill the present time i therefore briefly thank you but ere we part i fain would crave your hearing our troops have now been long disus'd", 0, 0)
("what of her my lord she hath ta'en poision and is dead nay shrink not from me now be not afraid there lie my sword and with it all my hopes yet we may hope— o friend let not thy tongue delude with hope too long against the almighty have i fought hope now is vain—i will not hear of it yet is the breach not made and we are strong still we may out", 0, 0)
("when he is curst master bowser your welcome sir from en gland what's the best newes how doth all our friends they are all well and doe commend them to you there's letters from your brother and your son so fare you well sir i must take my leave my haste and businesse doth require so before you dine sir what go you out of town ifaith unlesse i hear some newes in town i", 0, 1)
("like her so if not i have lost my earnest boult has she any qualities she has a good face speaks well and has excellent good clothes there's no further necessity of qualities can make her be refused what's her price boult i cannot be bated one doit of a thousand pieces well follow me my masters you shall have your money presently wife take her in instruct her what she has to do that", 0, 6)
("give it to undo the deed o lady much less in blood than virtue yet a princess to equal any single crown o' the earth i' the justice of compare o villain leonine whom thou hast poison'd too if thou hadst drunk to him 't had been a kindness becoming well thy fact what canst thou say when noble pericles shall demand his child that she is dead nurses are not the fates to foster", 0, 6)
("of joys rushing upon me o'erbear the shores of my mortality and drown me with their sweetness o come hither thou that beget'st him that did thee beget thou that wast born at sea buried at tarsus and found at sea again o helicanus down on thy knees thank the holy gods as loud as thunder threatens us this is marina what was thy mother's name tell me but that for truth can never be", 0, 7)
("asunder fiend have at thee thine hand be blasted for this fatal blow and must then all my hopes lie buried here yea and thou need'st not much of kent's domain a little mole hill now will serve yet chance one lives that may avenge this deed 'tis the brave horsus 'tis my noble friend he fought his last — on him were found the secrets of thy plot wou'dst thou not have enthrall'd my", 0, 0)
("way i will neglect that mighty god that knows each mortals heart keep you from trouble sorrow grief and smart thanks curteous woman for thy hearty prayer it grieves my soul to see her misery but we that live under the work of fate may hope the best yet knows not to what state our starrs and destinies hath us assign'd fickle is fortune and her face is blind so all goes well it is", 0, 1)
("walk half an hour leonine at the least remember what i have said i warrant you madam i'll leave you my sweet lady for a while pray walk softly do not heat your blood what i must have a care of you my thanks sweet madam is this wind westerly that blows south west when i was born the wind was north was't so my father as nurse said did never fear but cried 'good", 0, 6)
("must away there is no remedy master bowser what is your businesse may i know it you may sir and so shall all the city the king of late hath had his treasury robb'd and of the choysest jewels that he had the value of them was seven thousand pounds the fellow that did steale these jewels is hanged and did confesse that for three hundred pound he sold them to one bagot dwelling in", 0, 1)
("i prove true unto my soveraigne what say you m cromwell have you those writings i or no here are the writings and upon my knees i give them up unto the worthy dukes of suffolk and of norfolk he was my master and each vertuous part that lived in him i tender'd with my heart but what his head complotted 'gainst the state my countries love commands me that to hate his sudden death", 0, 1)
("doth addresse her self to me god save you sir pray is your name master cromwell my name is thomas cromwell gentlewoman know you not one bagot sir that's come to antwerp no trust me i never saw the man but here are bills of debt i have received against one banister a merchant fallen into decay into decay indeed long of that wretch i am the wife to wofull banister and by that bloudy", 0, 2)
("they come on serjeant your office what means my lord of norfolk by these words sirs come along kill them if they come on ser lord cromwell in king henries name i do arrest your honour of high treason serjeant me of treason cromwell's men offer to draw kill them if they draw a sword hold i charge you as you love me draw not a sword who dares accuse cromwell of treason now this", 0, 1)
("your life and if you come then if you love your self stay where you are o god had i but read this letter then had i been free from the lyons paw deferring this to read untill to morrow i spurn'd at joy and did embrace my sorrow now master lieutenant when's this day of death lieu alass my lord would i might never see it here are the dukes of suffolk and of", 0, 2)
("thou do'st no good a mighty ebbe follows a mighty flood o thou base wretch whom we have fostered even as a serpent for to poyson us if god did ever right a womans wrong to that same god i bend and bow my heart to let his heavy wrath fall on thy head by whom my hopes and joyes are butchered alass fond woman i prethee pray thy worst the fox fares better still", 0, 1)
("in such plenty they do now rush forth that you sir you who fill yon seat of justice must throw away your gown and swim for life first maid will't please we lead you in i'gin indeed to think i do need support for i am even weaker than a babe hush hush come hither both i'll tell you something now then your ears i'm mad ha ha ha say is not this whitsuntide second", 0, 0)
("turning with a horrid frown soldiers he cry'd soldiers break down the draw bridge like hail in flight we pour'd on them our arrows until their blood had stain'd the moat around us — but look my lord here comes the king why stand ye here like folks catching the air what think ye this to be your mistress' chamber my gracious prince we wait your orders here then fight i say go get ye", 0, 0)
("no more of life than may suffice to give my tongue that heat to ask your help which if you shall refuse when i am dead for that i am a man pray see me buried die quoth a now gods forbid i have a gown here come put it on keep thee warm now afore me a handsome fellow come thou shalt go home and we'll have flesh for holidays fish for fasting days", 0, 4)
("prevent he made a law to keep her still and men in awe that whoso ask'd her for his wife his riddle told not lost his life so for her many a wight did die as yon grim looks do testify what now ensues to the judgment of your eye i give my cause who best can justify young prince of tyre you have at large received the danger of the task you undertake i", 0, 3)
('to think of what a noble strain you are and of how coward a spirit to such proceeding who ever but his approbation added though not his prime consent he did not flow from honourable sources be it so then yet none does know but you how she came dead nor none can know leonine being gone she did disdain my child and stood between her and her fortunes none would look on her but', 0, 6)
('in blind imitation hal my lords with welcome i present your lord ships a solemn health i love health well but when as healths doe bring pain to the head and bodies surfetting then cease i healths nay spill not friend for though the drops be small yet have they force to force men to the wall sir christopher is that your man hal and like your grace he is a schollar and a lin', 0, 1)
("i know full well that you are no such man but if your conscience were as white as snow it will be thought that you are otherwise will it be thought i am otherwise let them that think so know they are deceiv'd shall cromwell live to have his faith misconster'd antwerp for all the wealth within thy town i will not stay here full two houres longer as good luck serves my accounts are", 0, 1)
("open soft it smells most sweetly in my sense a delicate odour as ever hit my nostril so up with it o you most potent gods what's here a corse most strange shrouded in cloth of state balm'd and entreasured with full bags of spices a passport too apollo perfect me in the characters 'here i give to understand if e'er this coffin drive a land i king pericles have lost this queen worth all", 0, 5)
("affirm that they did hear lord cromwell in his garden wished a dagger sticking at the heart of our king henry what is this but treason if it be so my heart doth bleed with sorrow how say you friends what did you hear these words we did an't like your grace in what place was lord cromwell when he spake them in his garden where we did attend a suite which we had waited", 0, 1)
("comfort you you have given life unto a man deem'd dead for by these newes my life is newly bred thanks to my god next to my soveraign king and last to you that these good newes doe bring the hundred pound i must receive as due for finding bagot i freely give to you and master banister if so you please i'le bear you company when you crosse the seas ban if it please", 0, 2)
("but strike the blow rise prithee rise sit down thou art no flatterer i thank thee for it and heaven forbid that kings should let their ears hear their faults hid fit counsellor and servant for a prince who by thy wisdom makest a prince thy servant what wouldst thou have me do to bear with patience such griefs as you yourself do lay upon yourself thou speak'st like a physician helicanus that minister'st a", 0, 3)
("that are rich in spain spare belly food to deck their backs with an italian hood and silks of civil and the poorest snake that feeds on lemmons pilchers and ne're heated his pallet with sweet flesh will bear a case more fat and gallant then his starved face pride the inquisition and this belly evil are in my judgement spains three headed devil indeed it is a plague unto their nation who stagger after", 0, 2)
("nor think of war are vessels ready to convey us thither yes my good lord come brother let's away then with all speed— but wer't not better that we change these habits no no your roman vestments will disguise you and may in scotland greatly aid your cause then be it so—farewell to thee o rome i ne'er did think that upon quitting thee my brimful heart wou'd thus run o'er with sorrow seek wortimer", 0, 0)
("is the onely way to bring your gain my gain i had rather chain me to an oare and like a slave there toil out all my life before i'de live so base a slave as thou i like an hypocrite to make a show of seeming virtue and a devil within no bagot if thy conscience were as clear poor banister ne're had been troubled here nay good master cromwell be not angry sir", 0, 1)
("sinful father seem'd not to strike but smooth but thou know'st this 'tis time to fear when tyrants seem to kiss such fear so grew in me i hither fled under the covering of a careful night who seem'd my good protector and being here bethought me what was past what might succeed i knew him tyrannous and tyrants' fears decrease not but grow faster than the years and should he doubt it as no", 0, 3)
("putney and dwelt in york shire i never heard better newes i'le see that cromwell or it shall go hard crom my aged father state set aside father on my knee i crave your blessing one of my servants go and have him in at better leisure will we talk with him now if i die how happy were the day to see this comfort rains forth showers of joy this duty in him showes", 0, 2)
("gallant gentleman he's but a country gentleman has done no more than other knights have done has broken a staff or so so let it pass to me he seems like diamond to glass yon king's to me like to my father's picture which tells me in that glory once he was had princes sit like stars about his throne and he the sun for them to reverence none that beheld him but like lesser", 0, 4)
("of a fool when thy beard is somewhat blacker when thy years have made thee riper when in thy purse the pounds thou'lt tell and for a brothel thou't not sell thy patrimony and thy lands why marry an i should then find nought more suiting my charity shall bid me follow thee and teach thee the ways o'this slippery world o tarry not for we must hence away what hour is it near five", 0, 0)
("i kiss your hand and never will i rest e're to the king this be delivered exit sadler why yet cromwell hath one friend in store but all the haste he makes shall be but vain here's a discharge for your prisoner to see him executed presently my lord you heare the tenor of your life i do embrace it welcome my last date and of this glistering world i take last leave and noble", 0, 1)
("fill'd her orb death shall provide for them a crown immortal two officers my lord await your leisure well shew them to our presence have ye concluded is your answer ready we have consider'd all and on your promis'd bounty undertake a speedy execution you are agreed yes my good lord listen then awhile this night constantius gives a feast at which he wills i should be present mark me well for i will give", 0, 0)
('these to the contrary your heart should still have feeling of remorse your mind according to your state be liberal to those that stand in need and in distress your hand to help them that do stand in want rather then with your poise to hold them down for every ill turn show your self more kind thus should i doe pardon i speak my mind i sir you speak to hear what i would', 0, 2)
('a man fit for the place now i doe know none fitter than your self if with your liking it stand master cromwell with all my heart sir and i much am bound in love and duty for your kindnesse shown body of me tom make haste least some body get between thee and home tom i thank you good master bowser i thank you for my boy i thank you alwayes i thank you', 0, 1)
("selves there's sixteen more to buy your diet with and there's sixteen to pay for your horse hire 'tis all the wealth you see my purse possesses but if you please for to enquire me out you shall not want for ought that i can do my name is friskiball a florence merchant a man that alwayes loved your nation this unexpected favour at your hands which god doth know if ever i shall requite", 0, 1)
("never could i so convey unless your thoughts went on my way dionyza does appear with leonine a murderer thy oath remember thou hast sworn to do't 'tis but a blow which never shall be known thou canst not do a thing in the world so soon to yield thee so much profit let not conscience which is but cold inflaming love i' thy bosom inflame too nicely nor let pity which even women have", 0, 6)
("didst lose thy wife to mourn thy crosses with thy daughter's call and give them repetition to the life or perform my bidding or thou livest in woe do it and happy by my silver bow awake and tell thy dream celestial dian goddess argentine i will obey thee helicanus sir my purpose was for tarsus there to strike the inhospitable cleon but i am for other service first toward ephesus turn our blown sails", 0, 7)
("the conflict of his soul so plainly in his countenance pourtray'd alas 'tis true i too have seen my father and harshly has he urg'd my breach of vow to my aurelius and to pledge my love to one my soul abhors say then my brother is that kind friendship for my lov'd aurelius which first in years of infancy took root is it yet untainted speak truly brother— and are thy vows of frienship", 0, 0)
("to war yet do not think i mean their fame to tarnish or on a briton thrown the damned slur of shameful cowardice no my good lords but though their ribs do serve as castle walls and fast imprison their strong lion hearts yet e'en the lion when full gorg'd with food will bask and tamely lay him down to sleep then in such sort hath undisturbed peace and want of custom nature's substitute that", 0, 0)
("as i would have it banister he is with the governor and shortly shall have gyves upon his heels it glads my heart to think upon the slave i hope to have his body rot in prison and after here his wife to hang her self and all his children die for want of food the jewels i have brought to antwerp are reckon'd to be worth five thousand pound which scarcely stood me in", 0, 1)
("times must indeed be bad when fools lack wit to battle wise mens ire nay but i have legs therefore can run a heart that's merry but wou'd be more so an 'twas drench'd with sack from my ladle but no matter that's empty till you gentle chuse to fill it then by your leaves we'll walk and carry our wits where they'll chance meet better fare nay nay come hither fool be not too", 0, 0)
('this same land that makes a goose of better then himself must worried be unto his latest home or gardiner will fail in his intent as for the dukes of suffolk and of norfolk whom i have sent for to come speak with me howsoever outwardly they shadow it yet in their hearts i know they love him not as for the earl of bedford he is but one and dares not gain say what', 0, 2)
("hasty this fellow's true and honest and dear sister might well our purpose serve wilt thou consent that in our service he be bound of me ask nothing but pursue that council which in thy riper wisdom shall seem meet what's thy purpose fool to quit thy father what think'st o'me for a master nay o'that i think not for thou wou'dst joke but an thou dost thou hast rare impudence to do't i'th' presence", 0, 0)
("will keep himself must not be great for then he is envied at the shrub is safe when as the cedar shakes for where the king doth love above compare of others they as much more envied are 'tis pitty that this noble man should fall he did so many charitable deeds 'tis true and yet you see in each estate there's none so good but some one doth him hate and they before would", 0, 1)
("i supposed dead and drown'd immortal dian now i know you better when we with tears parted pentapolis the king my father gave you such a ring this this no more you gods your present kindness makes my past miseries sports you shall do well that on the touching of her lips i may melt and no more be seen o come be buried a second time within these arms my heart leaps to be", 0, 7)
('morrow to your self good master bagot and whats the newes your are so early stirring it is for gain i make no doubt of that it is for the love sir that i bear to you when did you see your debtor banister i promise you i have not seen the man this two moneths day his poverty is such as i doe think he shames to see his friends why then assure your', 0, 1)
("i remember it and now it is like to fall upon himself let us not slack it 'tis for englands good we must be wary else he'll go beyond us well hath your grace said my lord of norfolk therefore let us presently to lambeth thither comes cromwell from the court to night let us arrest him send him to the tower and in the morning cut off the traitors head come then about it", 0, 1)
('bishop of winchester intreats you to come presently to lambeth on earnest matters that concerns the state to lambeth so go fetch me pen and ink i and lord cromwell there shall talk enough i and our last i fear and if he come he writes a letter here take this letter and bear it to lord cromwell bid him read it say it concerns him near away be gone make all the haste you', 0, 2)
("fight in thy defence and from thy kingdom wipe away rebellion give me thy hand brave general and with it exchange we mutually a soldier's faith here let our british troops in friendship join and with the saxons share our present joy why sister thus shou'd grief usurp thy cheek o mingle not so much of lily die with thy sweet rosy blood thou'rt cold as death pine not in silence thus i'll sit me", 0, 0)
("your plaudits and when that be done your fool shall bow and thank ye ev'ry one ye solemn critics wheresoe'er you're seated to grant a favour may you be entreated for which i'll pay you proper adoration and strive to please you—that is my vocation then do not frown but give due share of praise nor rend from shakespeare's tomb the sacred bays the scatter'd flow'rs he left benignly save posthumous flow'rs the garland of", 0, 0)
("thy unform'd limbs that rage which 'gins to swell within my veins and lays a double murder on my soul come on come on i say now tyrant now i have thee in my power dost think i'll blanch my face and be a coward a lily coward no strike then— i ne'er will ask thy mercy now traytor where's my father and by whom is not the crown thine own aye and is so", 0, 0)
("i like our king i like my crown besides there is a time for fools to play but then they must have nought save good to say chance you will ask if this be tragedy we kill indeed yet still 'tis comedy for none save bad do fall which draws no tear nor lets compassion sway your tender ear play we'll grant it—the story ye have read for 'tis well chronicled in hollinshed give then", 0, 0)
("potion unto me that thou wouldst tremble to receive thyself attend me then i went to antioch where as thou know'st against the face of death i sought the purchase of a glorious beauty from whence an issue i might propagate are arms to princes and bring joys to subjects her face was to mine eye beyond all wonder the rest hark in thine ear as black as incest which by my knowledge found the", 0, 3)
